advertiser,brand,media_group,media,media_owner,dow,national_local,market,program,program_genre,daypart,property,flight_date,spend_usd,units
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,COMING TO AMERICA MOVIE,ENTERTAINMENT,Weekend Afternoon,BET,2025-10-01,694.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,CRIMINAL MINDS,ENTERTAINMENT,Early Fringe,POP,2025-10-01,632.0,4.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,CRIMINAL MINDS,ENTERTAINMENT,Weekend Afternoon,POP,2025-10-01,880.0,4.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,E1 WORLD CHAMPIONSHIP,SPORTS,Early Fringe,CBSS,2025-10-01,1031.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,FAMILY GUY,ENTERTAINMENT,Prime Time,COM,2025-10-01,225.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,FAMILY MATTERS,ENTERTAINMENT,Overnight,BETH,2025-10-01,12.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,GLOBAL CHAMPIONS TOUR,SPORTS,Weekend Afternoon,CBSS,2025-10-01,773.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,MAJOR LEAGUE FISHING,SPORTS,Weekend Afternoon,CBSS,2025-10-01,1160.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,MAJOR LEAGUE TABLE TENNI,SPORTS,Weekend Afternoon,CBSS,2025-10-01,387.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,MOTOCROSS,SPORTS,Early Fringe,CBSS,2025-10-01,1404.0,9.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,MOTOCROSS,SPORTS,Weekend Afternoon,CBSS,2025-10-01,880.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,MS. PAT SETTLES IT,ENTERTAINMENT,Sunday Morning,BETH,2025-10-01,178.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,NCIS,ENTERTAINMENT,Weekend Afternoon,POP,2025-10-01,588.0,4.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,NCIS,ENTERTAINMENT,Sunday Morning,POP,2025-10-01,522.0,4.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,POKER NIGHT IN AMERICA,SPORTS,Late News,CBSS,2025-10-01,234.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,RIDICULOUSNESS,ENTERTAINMENT,Overnight,MTV,2025-10-01,339.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,TYLER PERRY'S MEET/BROWN,ENTERTAINMENT,Late Fringe,BETH,2025-10-01,52.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,TYLER PERRY'S MEET/BROWN,ENTERTAINMENT,Sunday Morning,BETH,2025-10-01,89.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Sunday,NATIONAL,TOTAL_US,WORLD OF OUTLAWS SERIES,SPORTS,Weekend Afternoon,CBSS,2025-10-01,629.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,AVPR: ALIENS VS. PREDATO,ENTERTAINMENT,Morning,FX,2025-10-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,BOB'S BURGERS,ENTERTAINMENT,Early Fringe,FXX,2025-10-01,486.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,CHARLIE'S ANGELS MOVIE,ENTERTAINMENT,Morning,FX,2025-10-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,CHARLIE'S ANGELS MOVIE,ENTERTAINMENT,Afternoon,FX,2025-10-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Prime Time,SEC,2025-10-01,570.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Late News,SEC,2025-10-01,285.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,EMPTY MAN,ENTERTAINMENT,Morning,FXX,2025-10-01,172.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,FAMILY GUY,ENTERTAINMENT,Overnight,FXX,2025-10-01,186.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,FIRST OMEN,ENTERTAINMENT,Morning,FX,2025-10-01,1222.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,GOOSEBUMPS 2: HAUNTED HA,ENTERTAINMENT,Morning,FX,2025-10-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,MONDAY NIGHT COUNTDOWN,SPORTS,Prime Access,ESPN,2025-10-01,15450.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,NIGHT HOUSE,ENTERTAINMENT,Morning,FXX,2025-10-01,258.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Afternoon,SEC,2025-10-01,510.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-10-01,1360.0,8.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early News,SEC,2025-10-01,850.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,PROMETHEUS,ENTERTAINMENT,Afternoon,FX,2025-10-01,1222.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,READ & REACT,SPORTS,Prime Access,SEC,2025-10-01,150.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,READ & REACT,SPORTS,Prime Time,SEC,2025-10-01,224.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC FOOTBALL FINAL,SPORTS,Early Morning,SEC,2025-10-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC FOOTBALL FINAL,SPORTS,Morning,SEC,2025-10-01,680.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC IN 60,SPORTS,Prime Time,SEC,2025-10-01,134.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC NOW: OPEN MIC,SPORTS,Afternoon,SEC,2025-10-01,1812.0,12.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SEC THIS MORNING,SPORTS,Morning,SEC,2025-10-01,530.0,5.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SIMPSONS,ENTERTAINMENT,Afternoon,FXX,2025-10-01,172.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,SPIRAL,ENTERTAINMENT,Morning,FXX,2025-10-01,344.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,WOLVERINE MOVIE,ENTERTAINMENT,Morning,FXX,2025-10-01,516.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Monday,NATIONAL,TOTAL_US,WOLVERINE MOVIE,ENTERTAINMENT,Afternoon,FXX,2025-10-01,86.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Prime Time,SEC,2025-10-01,338.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Late News,SEC,2025-10-01,95.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Late Fringe,SEC,2025-10-01,95.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,COLLEGE VOLLEYBALL,SPORTS,Morning,SEC,2025-10-01,302.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,COLLEGE VOLLEYBALL,SPORTS,Afternoon,SEC,2025-10-01,302.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,CON AIR,ENTERTAINMENT,Afternoon,FX,2025-10-01,1222.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,EMPTY MAN,ENTERTAINMENT,Morning,FXX,2025-10-01,579.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,EMPTY MAN,ENTERTAINMENT,Afternoon,FXX,2025-10-01,430.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Afternoon,SEC,2025-10-01,340.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-10-01,2040.0,8.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early News,SEC,2025-10-01,340.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,PREDATORS MOVIE,ENTERTAINMENT,Afternoon,FX,2025-10-01,1222.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,READ & REACT,SPORTS,Morning,SEC,2025-10-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Prime Access,SEC,2025-10-01,67.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Prime Time,SEC,2025-10-01,326.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early Morning,SEC,2025-10-01,76.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Morning,SEC,2025-10-01,472.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Afternoon,SEC,2025-10-01,302.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early Fringe,SEC,2025-10-01,510.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early News,SEC,2025-10-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Prime Access,SEC,2025-10-01,134.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Prime Time,SEC,2025-10-01,162.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Late Fringe,SEC,2025-10-01,189.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SEC NOW: OPEN MIC,SPORTS,Afternoon,SEC,2025-10-01,906.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,SIMPSONS,ENTERTAINMENT,Afternoon,FXX,2025-10-01,946.0,9.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,THOR: RAGNAROK,ENTERTAINMENT,Afternoon,FX,2025-10-01,3055.0,5.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,TRUESOUTH,ENTERTAINMENT,Prime Time,SEC,2025-10-01,82.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,VENOM MOVIE,ENTERTAINMENT,Afternoon,FX,2025-10-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,WOMEN'S CLLG VOLLEYBALL,SPORTS,Morning,SEC,2025-10-01,151.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Tuesday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Morning,SEC,2025-10-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,ALIENS MOVIE,ENTERTAINMENT,Afternoon,FXX,2025-10-01,249.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Morning,SEC,2025-10-01,261.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Afternoon,SEC,2025-10-01,1309.0,11.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Prime Time,SEC,2025-10-01,257.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE VOLLEYBALL,SPORTS,Prime Access,SEC,2025-10-01,67.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,COLLEGE VOLLEYBALL,SPORTS,Prime Time,SEC,2025-10-01,134.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,DIE HARD WITH A VENGEANC,ENTERTAINMENT,Afternoon,FX,2025-10-01,472.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,GRUDGE MOVIE,ENTERTAINMENT,Afternoon,FXX,2025-10-01,537.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,HEAT,ENTERTAINMENT,Morning,FX,2025-10-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,INSIDIOUS: THE RED DOOR,ENTERTAINMENT,Morning,FXX,2025-10-01,193.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,INSIDIOUS: THE RED DOOR,ENTERTAINMENT,Afternoon,FX,2025-10-01,1222.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,MENU MOVIE,ENTERTAINMENT,Afternoon,FXX,2025-10-01,902.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,MONSTER HUNTER,ENTERTAINMENT,Morning,FXX,2025-10-01,193.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-10-01,680.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC IN 60,SPORTS,Morning,SEC,2025-10-01,291.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Morning,SEC,2025-10-01,87.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Afternoon,SEC,2025-10-01,174.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early Morning,SEC,2025-10-01,547.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Morning,SEC,2025-10-01,638.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Afternoon,SEC,2025-10-01,261.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early Fringe,SEC,2025-10-01,340.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Early News,SEC,2025-10-01,340.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Prime Time,SEC,2025-10-01,229.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Late Fringe,SEC,2025-10-01,190.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SIMPSONS,ENTERTAINMENT,Afternoon,FXX,2025-10-01,1114.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,SPORTSCENTER,SPORTS,Early News,ESP2,2025-10-01,548.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,X2,ENTERTAINMENT,Morning,FX,2025-10-01,1833.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Wednesday,NATIONAL,TOTAL_US,X2,ENTERTAINMENT,Afternoon,FX,2025-10-01,1222.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,ARMAGEDDON MOVIE,ENTERTAINMENT,Morning,FX,2025-10-01,2444.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Afternoon,SEC,2025-10-01,1044.0,12.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Prime Time,SEC,2025-10-01,475.0,5.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,COLLEGE VOLLEYBALL,SPORTS,Morning,SEC,2025-10-01,510.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,COLLEGE VOLLEYBALL,SPORTS,Prime Time,SEC,2025-10-01,190.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,HOTEL TRANSYLVANIA 2,ENTERTAINMENT,Morning,FX,2025-10-01,1222.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,HOTEL TRANSYLVANIA 2,ENTERTAINMENT,Afternoon,FX,2025-10-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,"MONSTERS, INC.",ENTERTAINMENT,Early Fringe,FX,2025-10-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Afternoon,SEC,2025-10-01,287.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-10-01,403.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early News,SEC,2025-10-01,850.0,5.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,SEC INSIDE,SPORTS,Afternoon,SEC,2025-10-01,233.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Morning,SEC,2025-10-01,457.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,SIMPSONS,ENTERTAINMENT,Afternoon,FXX,2025-10-01,1646.0,18.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,WOMEN'S CLLG VOLLEYBALL,SPORTS,Morning,SEC,2025-10-01,583.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Early News,SEC,2025-10-01,117.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Prime Access,SEC,2025-10-01,803.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Prime Time,SEC,2025-10-01,190.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Thursday,NATIONAL,TOTAL_US,X-MEN ORIGINS: WOLVERINE,ENTERTAINMENT,Afternoon,FX,2025-10-01,611.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,COLLEGE BASKETBALL GAME,SPORTS,Early News,SEC,2025-10-01,170.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,COLLEGE BASKETBALL GAME,SPORTS,Prime Access,SEC,2025-10-01,67.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,COLLEGE CROSS COUNTRY,SPORTS,Morning,SEC,2025-10-01,76.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Late Fringe,SEC,2025-10-01,100.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,COLLEGE VOLLEYBALL,SPORTS,Prime Access,SEC,2025-10-01,67.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,COLLEGE VOLLEYBALL,SPORTS,Prime Time,SEC,2025-10-01,268.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,FIRST TAKE,SPORTS,Morning,ESPN,2025-10-01,5396.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Afternoon,SEC,2025-10-01,510.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,PAUL FINEBAUM SHOW,ENTERTAINMENT,Early Fringe,SEC,2025-10-01,510.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Prime Time,SEC,2025-10-01,335.0,5.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC NOW,SPORTS,Late Fringe,SEC,2025-10-01,100.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC THIS MORNING,SPORTS,Morning,SEC,2025-10-01,76.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SEC THIS MORNING,SPORTS,Afternoon,SEC,2025-10-01,313.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,SPORTSCENTER,SPORTS,Late News,ESPN,2025-10-01,2300.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,WOMEN'S CLLG VOLLEYBALL,SPORTS,Morning,SEC,2025-10-01,340.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,WOMEN'S CLLG VOLLEYBALL,SPORTS,Afternoon,SEC,2025-10-01,313.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,WOMEN'S COLLEGE SOCCER,SPORTS,Early Morning,SEC,2025-10-01,792.0,4.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Friday,NATIONAL,TOTAL_US,X2,ENTERTAINMENT,Morning,FXX,2025-10-01,86.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Saturday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Early Fringe,ESP2,2025-10-01,5100.0,1.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Saturday,NATIONAL,TOTAL_US,KING OF THE HILL,ENTERTAINMENT,Saturday Morning,FXX,2025-10-01,1520.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Saturday,NATIONAL,TOTAL_US,SEC FOOTBALL FINAL,SPORTS,Late Fringe,SEC,2025-10-01,200.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Saturday,NATIONAL,TOTAL_US,SIMPSONS,ENTERTAINMENT,Saturday Morning,FXX,2025-10-01,356.0,3.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Saturday,NATIONAL,TOTAL_US,SIMPSONS,ENTERTAINMENT,Weekend Afternoon,FXX,2025-10-01,1536.0,6.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL FINAL,SPORTS,Weekend Afternoon,ESP2,2025-10-01,508.0,2.0
Chomps,Chomps,Television,Cable TV,Walt Disney Co,Sunday,NATIONAL,TOTAL_US,COLLEGE FOOTBALL GM,SPORTS,Prime Time,SEC,2025-10-01,190.0,2.0
